id,question,intent,course,course_code,branch,semester,unit
31516,Can I ask a Master's student to have their text proofread?,college_academics_and_admissions,,,,,
13937,Should I state my chronic illness as one of the reason I have few Extra curricular activities in my application for Masters Program?,college_academics_and_admissions,,,,,
6681,"As a prospective PhD student, is it bad that I have interests in multiple areas of my field?",college_academics_and_admissions,,,,,
1885,Which license should I choose on arxiv.org for later publication?,college_academics_and_admissions,,,,,
32565,Widening the Search-ability of a Journal's Articles,college_academics_and_admissions,,,,,
15895,"Journal publishing timetables - I am about to submit my first article to a peer-reviewed journal.  I have basically already decided which one, but I have a shortlist and am",college_academics_and_admissions,,,,,
11324,What do teaching faculty do during semester breaks?,college_academics_and_admissions,,,,,
13591,A course-based letter from a named professor or a research letter from a young no-name researcher?,college_academics_and_admissions,,,,,
30929,How does one know that the field of research they are in is the best fit for them if they are average in it?,college_academics_and_admissions,,,,,
30890,Is it preferable to cite the dissertation or a publication based on the dissertation?,college_academics_and_admissions,,,,,
29154,"As a student, how can I negotiate comfortable and appropriate sleeping arrangements with a stranger for a conference?",college_academics_and_admissions,,,,,
15451,Should one add the 4th LOR for the admit panel (PhD CS USA Fall 2022),college_academics_and_admissions,,,,,
12267,Editor has requested major revisions to manuscript. Should I give up?,college_academics_and_admissions,,,,,
12690,Are you required to declare past conflicts of interest?,college_academics_and_admissions,,,,,
24532,Explaining inconsistencies in literature in thesis and/or supporting information of journal article,college_academics_and_admissions,,,,,
20462,Can I ask a postdoc who has closely supervised my research to write me a letter of recommendation?,college_academics_and_admissions,,,,,
14349,"Is this journal a scam: Requires payment, invited to submit via email, no comments from reviewers, journal not listed on scimagojr rankings",college_academics_and_admissions,,,,,
4249,What are the steps and resources I can use to publish a math paper?,college_academics_and_admissions,,,,,
19101,Are there yearly announced post-doc positions within Canadian universities,college_academics_and_admissions,,,,,
31588,The potential advisor suddenly stopped answering my emails. What should I do now?,college_academics_and_admissions,,,,,
23443,When can a person be called a PhD ABD? - Can one call oneself a PhD ABD (All But Dissertation) after completing all of the course work and working on the dissertation?,college_academics_and_admissions,,,,,
5785,How to decline a potential PhD supervisor? - I have seen something similar has been asked but I seriously don't know what to do. I applied to 3 PhD programs all from quite good Universi,college_academics_and_admissions,,,,,
12187,How can I cite Intel developer manual? - I'm trying to cite Intel Developer Manual. I'm a bit confused how should I cite it? Should I cite the Whole website with the link and access,college_academics_and_admissions,,,,,
22105,Changing PhD area of math? - Some background: I'm currently about to finish my first PhD year (in a 4 year program) in complex geometry and I'm really struggling with it,college_academics_and_admissions,,,,,
28256,"Origin of the thesis-degree procedure - It just came to my mind, currently if one wants to obtain an academic degree one must to do a thesis. This is a widely accepted method to pr",college_academics_and_admissions,,,,,
704,"How does one find ""suitable referees"" for publishing a paper in journal?",college_academics_and_admissions,,,,,
24316,E-mail address of the conference organizer is not valid?,college_academics_and_admissions,,,,,
24925,Dates on degrees don’t make sense – will people care?,college_academics_and_admissions,,,,,
7266,Why are the acceptance rates for publications in subfields higher than others?,college_academics_and_admissions,,,,,
15669,"Are possibly outdated and damaging studies being taught in universities, and should I be worried?",college_academics_and_admissions,,,,,
26340,Is it legally okay to photocopy solutions from a solutions manual when giving answers to students?,college_academics_and_admissions,,,,,
27719,"In May, my professor agreed to write me letter of recommendation, but now I just graduated",college_academics_and_admissions,,,,,
25470,Unsure whether to continue maintaining research account on Facebook re Cambridge Analytica,college_academics_and_admissions,,,,,
32458,Is this plagiarism? Can I publish my work - I happen to have worked on a Mathematical topic. The story is complicated.  It was not my original idea. My professor had already worked on,college_academics_and_admissions,,,,,
5558,"Consequences of a paper with major errors, but unrelated to your field/dissertation",college_academics_and_admissions,,,,,
21465,Submitting a paper that contains the researcher name to a conference that employs double blind reviewing,college_academics_and_admissions,,,,,
21713,Is there an equivalent to journal impact factor for scholarly book publishers?,college_academics_and_admissions,,,,,
34206,How much study gap is acceptable in New Zealand?,college_academics_and_admissions,,,,,
6340,Would you submit your paper that got rejected in a top-tier venue to a lower rank conference?,college_academics_and_admissions,,,,,
21820,"How do I reference something I've referred to, but not directly quoted. Or do I?",college_academics_and_admissions,,,,,
24552,"I believe my classmates plan to hand in a plagiarized project, how should I handle this?",college_academics_and_admissions,,,,,
23193,"How relevant a PhD that takes >8 years would be, specially in STEM fields?",college_academics_and_admissions,,,,,
141,Academic postdoc: Interview process time insights,college_academics_and_admissions,,,,,
22122,Can a research statement contain research interests which are not concrete?,college_academics_and_admissions,,,,,
16268,Professor sleeps in class and makes cheating easy,college_academics_and_admissions,,,,,
7652,Do I cite the article or the article's sources?,college_academics_and_admissions,,,,,
20051,Is there any difference between PhD and D.Tech?,college_academics_and_admissions,,,,,
23341,Should I email my professor about a recommendation letter if he has offered me a job?,college_academics_and_admissions,,,,,
6825,strategies to secure more independence in a postdoctoral position?,college_academics_and_admissions,,,,,
15562,How to make citation for a new paper in arxiv?,college_academics_and_admissions,,,,,
364,Applying to PhD programs as a Masters student with no Internship experience,college_academics_and_admissions,,,,,
33045,What are paths that physics majors/PhDs can follow?,college_academics_and_admissions,,,,,
2668,How do the completion of online courses impact a Master's application?,college_academics_and_admissions,,,,,
19409,"As a referee, is it appropiate to ask for further details on a model extracted from another work?",college_academics_and_admissions,,,,,
30542,"How important is it to tailor personal statements to different departments, in mathematics?",college_academics_and_admissions,,,,,
25719,Published paper not showing up on google scholar,college_academics_and_admissions,,,,,
13532,Reputation of 1 Year Master's in Comp. Sc. in the UK,college_academics_and_admissions,,,,,
31300,"Origin of public defense of thesis - An article on Martin Luther's ""Ninety-Five Theses"" indicates that he posted the document on the church door according to ""university custom""",college_academics_and_admissions,,,,,
8933,An assessment system to indicate the outcome of completing an online course,college_academics_and_admissions,,,,,
14476,Doing two PhDs one from Electrical Engineering and other from Theoretical Physics,college_academics_and_admissions,,,,,
18759,Publishing an 'ok paper' to arxiv - I worked on an interesting project as a PHD student. It was rejected from a top conference with all but 1 reviewer agreeing that it was an o,college_academics_and_admissions,,,,,
29627,Is it impolite to ask to which journal a preprint was submitted?,college_academics_and_admissions,,,,,
18291,What to do if the data in a paper you are reviewing is copied from another paper of the same authors which is supposed to be a different device?,college_academics_and_admissions,,,,,
1387,"Should I list my degrees chronologically, or in order of relevance in my CV?",college_academics_and_admissions,,,,,
15832,"Which is better for PhD application: research-based BS thesis somewhat related to interests, or extra courses + standard thesis in area of interest?",college_academics_and_admissions,,,,,
7203,"Electronic recommendation letter tips - Is it possible the recommendation letter be sent directly to the recruiter by the person who writes it?   Also, does the letter needs to be",college_academics_and_admissions,,,,,
4832,How can I apply a Computer Science degree towards a career in a research-related position of another field?,college_academics_and_admissions,,,,,
18599,Mentioning Professors in math PhD applications,college_academics_and_admissions,,,,,
8931,Advice on what to do before applying to Grad School in CS,college_academics_and_admissions,,,,,
15077,How to proceed when a required math class is preventing me from graduation?,college_academics_and_admissions,,,,,
6037,My paper has not been published because I did not show up for the conference presentation,college_academics_and_admissions,,,,,
21079,Why do some professors with PhDs leave their professorships to teach high school?,college_academics_and_admissions,,,,,
33193,How to avoid plagiarism when working on an idea not developed from a student who quit the PhD program?,college_academics_and_admissions,,,,,
28416,Letters of Recommendation when applying afresh to a new PhD program,college_academics_and_admissions,,,,,
27353,Counter strategy against group that repeatedly does strategic self-citations and ignores other relevant research,college_academics_and_admissions,,,,,
22920,Masters Degree in CS with Bachelors in Informatics,college_academics_and_admissions,,,,,
8080,How best to present long equations in two-column papers?,college_academics_and_admissions,,,,,
11100,Fair use: Instructor sharing notes from textbooks,college_academics_and_admissions,,,,,
27367,Good online resources for teaching students how to write a research paper,college_academics_and_admissions,,,,,
1958,"When publishing, should every author officially sign off on the final work?",college_academics_and_admissions,,,,,
27817,What to do when you are a promised a research-based research associate role but are required to act in an IT support role?,college_academics_and_admissions,,,,,
17098,"Referring to article names in text - I've found lots of documentation on in-text bracketed citations and referencing list styles, but very little on the following.  When referri",college_academics_and_admissions,,,,,
14359,Can I publish multiple papers with same methodology but different topics?,college_academics_and_admissions,,,,,
13604,How to respond to peer review - a step by step guide to my first response?,college_academics_and_admissions,,,,,
24635,Can i continue studying architecture in Germany after i did two year of bachelor degree in architecture in Lebanon,college_academics_and_admissions,,,,,
23355,How do professors and lecturers learn to teach?,college_academics_and_admissions,,,,,
2563,What do I do if I really only figured out what I want to research just after applying,college_academics_and_admissions,,,,,
31061,PhD with limited research activity - For a number of reason reasons I find myself in PhD position that involves very little real research activity and I'm having hard time to fu,college_academics_and_admissions,,,,,
29188,Publish experimental data - I recently submitted a paper to a conference together with some colleagues. The paper was accepted with some helpful review comments. Specif,college_academics_and_admissions,,,,,
16574,How important are your module choices in 3rd year mathematics undergraduate?,college_academics_and_admissions,,,,,
30609,How can we help cope with sleep deprivation among university students?,college_academics_and_admissions,,,,,
22632,When should a professor recommend a student drop out of college?,college_academics_and_admissions,,,,,
7132,When is the appropriate time to email professors as a prospective PhD student?,college_academics_and_admissions,,,,,
16269,US PhD to Developing Country Professorship - So I was listening to this story on The Moth about a woman who earned a degree in Egypt and then an advanced degree in England and then went,college_academics_and_admissions,,,,,
5336,Recommendation Letter Submission - I am PhD applicant in mathematics. One of my recommender refuses to make an account on webpage for recommendation submission and he wants me,college_academics_and_admissions,,,,,
8743,Skipping MEng to go straight to EngD or PhD from BEng,college_academics_and_admissions,,,,,
19832,How to build my CV if I have two MS degrees in the same field (and quit a PhD)?,college_academics_and_admissions,,,,,
1473,Should honorifics be included in acknowledgments?,college_academics_and_admissions,,,,,
31512,"Getting a second opinion - (I'm a math PhD student) I'm writing a paper and part of my work relies on an old result of my advisor. Recently, I started to become concer",college_academics_and_admissions,,,,,
13167,Should I host my academic website under my institution domain or under a domain of my own ?,college_academics_and_admissions,,,,,
22996,Is it appreciated to contact old phd advisors with updates on what you have been doing?,college_academics_and_admissions,,,,,
7078,Is there academic research that supports individual over group work for better learning?,college_academics_and_admissions,,,,,
9702,Should my advisor know if I am auditing unrelated courses?,college_academics_and_admissions,,,,,
1331,"Usages of ""sic"" when citing old spelling - I am citing a Dutch work from the late 19th century. Not surprisingly, the spelling differs from the contemporary spelling. In APA, how woul",college_academics_and_admissions,,,,,
2475,Getting into math ten years after a BA in English,college_academics_and_admissions,,,,,
12,"Adding ResearchGate profile to Resume? - It is common that people add their LinkedIn profile in their resumes. On the other hand, they add profiles (like ResearcherID) counting publ",college_academics_and_admissions,,,,,
4247,Different CV/Resume for US Universities - I want to submit my CV/Resume to universities for MS in CS. I have learnt web designing and development along with other programming languag,college_academics_and_admissions,,,,,
32873,"How do I protect my research algorithm and findings from being infringed or stolen by anyone, including a professor of mine?",college_academics_and_admissions,,,,,
15501,"What to do if a coauthor lies? - My coauthor and I work at some organization. After I started working with him, people told me that he allegedly took some data (used in the",college_academics_and_admissions,,,,,
9821,Letter of recommendation from a senior lecturer,college_academics_and_admissions,,,,,
903,Is it OK to contact conference chairs and volunteer to review (specific to Data Science Conferences)?,college_academics_and_admissions,,,,,
18645,When exactly are you “promoviert” in Germany?,college_academics_and_admissions,,,,,
6102,"From a lesser known uni, but very prestigious in my country - do I tell my referee to make this clear in my LOR for USA applications?",college_academics_and_admissions,,,,,
14990,Preventing authorship conflict - As a PhD student I have been part of my fair share of projects where multiple students are competing for leadership and the first-author tit,college_academics_and_admissions,,,,,
12485,What is the proper way to reach out to a university with an academic question as a layman?,college_academics_and_admissions,,,,,
13254,Is it appropriate for a journal to cancel an accepted review request before the deadline?,college_academics_and_admissions,,,,,
17453,How to modify a final draft to reflect that a conjecture in its preprint was refuted?,college_academics_and_admissions,,,,,
14913,What should an unofficial transcript consist of?,college_academics_and_admissions,,,,,
10193,Can I ask letter of recommendation to my undergraduate thesis supervisor for PhD in other lab,college_academics_and_admissions,,,,,
9015,Should an editor ask his own graduate (PhD) students to review papers in his journal?,college_academics_and_admissions,,,,,
27764,"Finding some errors in my ""IEEE conference paper"" after presentation but before publication",college_academics_and_admissions,,,,,
16699,How should I introduce myself (a graduate student) at a conference?,college_academics_and_admissions,,,,,
31428,"What is the meaning of ""honorable speaker""? - I have an email from the 2nd World Congress on Wind &amp; Renewable Energy 2017 as an ""Honorable Speaker"" .... does that mean presenting a n",college_academics_and_admissions,,,,,
14261,Should I send a follow up mail to my potential supervisor,college_academics_and_admissions,,,,,
17656,"What does ""International Journal of"" mean or imply?",college_academics_and_admissions,,,,,
24092,"Should I ask for a submitted recommendation letter to be retracted in order to submit another, stronger recommendation?",college_academics_and_admissions,,,,,
7106,How to stay active in research when my faculty job involves mostly teaching and administrative duties?,college_academics_and_admissions,,,,,
9905,"What is the difference between international, economy, and retail editions of textbooks?",college_academics_and_admissions,,,,,
16257,How do I quickly describe the timeframe a topic became relevant?,college_academics_and_admissions,,,,,
7336,(How) can you teach a subject effectively for which you are a skeptic without biasing students?,college_academics_and_admissions,,,,,
10674,"Postdoctoral job search: mixed applications - As I'm currently pursuing an academic job search (in parallel to the industry one), which includes potential postdoctoral positions, I would",college_academics_and_admissions,,,,,
31462,Should I do anything when I see several references that are not used in the text?,college_academics_and_admissions,,,,,
23483,Submitting a new paper just after another was accepted by the same journal,college_academics_and_admissions,,,,,
2847,"My human subjects research is ""exempt"" under US regulations. Does that mean I can skip ethics review?",college_academics_and_admissions,,,,,
29216,Single application for several postdoctoral positions,college_academics_and_admissions,,,,,
16974,Is it possible to pursue Physics PhD with poor mathematics background?,college_academics_and_admissions,,,,,
15747,"Is this a common honors-designation system? - At my undergraduate university, one could earn three types of honors that are designated on your diploma:   Departmental Honors, where the r",college_academics_and_admissions,,,,,
4726,Where are academic jobs (starting from postdoctoral contracts) advertised in France?,college_academics_and_admissions,,,,,
32214,"In performing a comparison, how can I get authors to actually respond to a request for source code?",college_academics_and_admissions,,,,,
16214,"Is there a ""scientific"" online source for famous direct qoutes?",college_academics_and_admissions,,,,,
22506,Selecting the relevant papers for a survey paper I have to write?,college_academics_and_admissions,,,,,
10206,Choosing between PhD students or postdocs as a lecturer,college_academics_and_admissions,,,,,
5866,How to deal with a coauthor who introduces errors,college_academics_and_admissions,,,,,
5044,Does PowerPoint presentation require in-text referencing if there is a written script?,college_academics_and_admissions,,,,,
8128,Presenting a talk on two parallel sessions of the AMS meetings,college_academics_and_admissions,,,,,
9887,What is difference between PhD and Postdoc? - I am a PhD student in Mathematics. I wanted to know what exactly is the difference between PhD and Postdoc. Is it just the research that one,college_academics_and_admissions,,,,,
16931,Choosing course reading materials for students,college_academics_and_admissions,,,,,
5867,How to signal sole affiliation is honorary? - (My field is pure mathematics)   EDIT: I asked this question as a form of thinking out loud. I've realised with the help of the commenters b,college_academics_and_admissions,,,,,
28653,How can I avoid the embarrassment associated with needing a sabbatical for alcoholism and mental health treatment?,college_academics_and_admissions,,,,,
986,How to find out salary for faculty positions in private universities?,college_academics_and_admissions,,,,,
77,Should I include independently derived but not novel results in my thesis?,college_academics_and_admissions,,,,,
19175,"How do academics find time to write books? - Books covering primarily academic topics, from philosophy and neuroscience to physics and geopolitics, are usually written (not surprisingly",college_academics_and_admissions,,,,,
24278,How to deal with plagarism from a colleague at another institution?,college_academics_and_admissions,,,,,
9194,How to avoid student favoritism in the classroom?,college_academics_and_admissions,,,,,
32235,What is the gross salary like for university engineering professors in Pakistan?,college_academics_and_admissions,,,,,
29036,Removing outliers. Would it be called cherrypicking data?,college_academics_and_admissions,,,,,
9054,Someone misrepresented my work in a published paper,college_academics_and_admissions,,,,,
13981,How are non-academic (eg. industrial) reports cited in publications?,college_academics_and_admissions,,,,,
24303,"Quote Without A Source - I'm writing a paper about Fernando Pessoa and his heteronyms and want to use a quote from Pessoa as written on the Wikipedia article:  ""the",college_academics_and_admissions,,,,,
8136,Is it plagiarism if I use a text I wrote myself but put on the internet before?,college_academics_and_admissions,,,,,
28258,How to politely turn down others' request for collaboration?,college_academics_and_admissions,,,,,
14810,Helping filter what really matters - So the other day I received an email from the department head stating:   Please list your highest degree. Please list any professional devel,college_academics_and_admissions,,,,,
16172,Need help distinguishing between a primary and secondary source,college_academics_and_admissions,,,,,
32084,How to search for a Career Counselor / Specialist for Life Sciences?,college_academics_and_admissions,,,,,
20513,How can I find somebody to chat about papers?,college_academics_and_admissions,,,,,
33205,Confirming the Identity of a (Friendly) Reviewer After the Reviews,college_academics_and_admissions,,,,,
10355,Referencing: Which one is more ideal? (cite as from cited or direct cite)?,college_academics_and_admissions,,,,,
9990,MS program in Canada with bad undergraduate result,college_academics_and_admissions,,,,,
7967,"Reviewing article and bad-faith citation - I did my PhD topic in mechanical engineering. A decade later, I agreed to review an article on the exact same topic, that has a great number",college_academics_and_admissions,,,,,
23789,Centralized DB For EU Projects' Publications & Deliverables,college_academics_and_admissions,,,,,
29625,How are reviewers rated by editors after a peer review proccess?,college_academics_and_admissions,,,,,
5610,Checking with co-authors on status of a not-yet-submitted paper?,college_academics_and_admissions,,,,,
23222,Where can I easily find best-paper-award-paper of a conference?,college_academics_and_admissions,,,,,
33456,"Choosing a PhD field, based on short term or long term decision?",college_academics_and_admissions,,,,,
2649,"Creating paper on software tool - In my master thesis I developed a software tool that improves a common workflow used in a certain industry. Currently, no such tool exists,",college_academics_and_admissions,,,,,
34144,"Use Investment Bank Report as Reference? - I'm writing a thesis on a financial topic and some important arguments for my research can only be found in reports from investment banks, n",college_academics_and_admissions,,,,,
1160,Is it OK to inquire about paper status after 7 months (2nd round) review?,college_academics_and_admissions,,,,,
32395,Getting a LOR from a postdoc for PhD applications,college_academics_and_admissions,,,,,
32763,Contributing to the cause of biology (beyond research),college_academics_and_admissions,,,,,
6453,How to reference studies mentioned in a paper without having to read the original papers?,college_academics_and_admissions,,,,,
51,Are there introductory graduate courses for non-American PhD programs in mathematics?,college_academics_and_admissions,,,,,
11445,"How do I describe my ""academic profile"" for graduate school application?",college_academics_and_admissions,,,,,
30786,Do universities typically provide every PhD student with a computer?,college_academics_and_admissions,,,,,
14173,"Faculty TT verbal offer made, but no written offer (it's been about 10 business days)",college_academics_and_admissions,,,,,
33355,Writing a commentary about a paper from a collaborator -- is it research misconduct?,college_academics_and_admissions,,,,,
2899,"How to know whether references, tables, and figures are included in journal word limits?",college_academics_and_admissions,,,,,
23818,"Can a journal be freely indexed? - Am I allowed to compile the index to a journal and publish it, or should I ask permission to the journal first?  (By index I mean a list of",college_academics_and_admissions,,,,,
19684,Review after minor revision - I submitted paper in a elseiver journal.It first asked for major revision. After a month of submitting revised manuscript it asked for minor,college_academics_and_admissions,,,,,
3919,Bringing an unprepared student into the lab - I'm thinking of bringing a new student in the lab. His theory background is seriously lacking. He didn't take enough math and physics classe,college_academics_and_admissions,,,,,
20086,What is citation index? - What is citation index? How are such indices calculated? How can any journal become part of an index? These are my questions about various i,college_academics_and_admissions,,,,,
1526,"Transcripts required for application, but my school doesn't really have any",college_academics_and_admissions,,,,,
22654,Which free online academic plagiarism checker is closest to Turnitin?,college_academics_and_admissions,,,,,
28440,How to cite a French thesis in an international journal?,college_academics_and_admissions,,,,,
6244,"Textbook copies for Outreach Programs - I am a PhD Student doing outreach with High school Juniors and Seniors in STEM. There is a book on mathematical proofs, ""How To Prove It"" by",college_academics_and_admissions,,,,,
27807,Paper rejected based on one very short wrong comment,college_academics_and_admissions,,,,,
4107,What software can I use to poll my audience during presentation?,college_academics_and_admissions,,,,,
15273,"When a STEM research topic can be studied experimentally, computationally, and theoretically, do PhD programs typically focus on only one approach?",college_academics_and_admissions,,,,,
25284,Is it a good idea to include a work draft in application to US Physics graduate school?,college_academics_and_admissions,,,,,
22457,How to write a list of citations - I am applying for a job and I have to submit (among other) the list of all my citations (excluding autocitations of course). I wonder how th,college_academics_and_admissions,,,,,
12831,How to differentiate between good information and bad information?,college_academics_and_admissions,,,,,
10658,Applying to Math PhD programs with an math degree completed online,college_academics_and_admissions,,,,,
17183,What to write in appeal for a rejected PhD application?,college_academics_and_admissions,,,,,
22143,Case-specific appropriateness of an erratum/corrigendum?,college_academics_and_admissions,,,,,
14580,How to deal with mistakenly reporting old GRE percentile scores,college_academics_and_admissions,,,,,
11921,Is my advisor being unreasonable by not approving classes in a different field than his?,college_academics_and_admissions,,,,,
12907,Can one 'wear out' an editor with bad papers?,college_academics_and_admissions,,,,,
17270,Is it possible for a high school student to conduct research into computer science?,college_academics_and_admissions,,,,,
17878,"How can I ease in to the research arena? - I'm a first year graduate student and my age is 24. I got a degree in statistics, but it was not that interesting. I barely got into a below",college_academics_and_admissions,,,,,
17200,"Can we detect plagiarism from/in a podcast? - Is there a way to match content  of an article from a podcast source, of a podcast from an article source or of a podcast from another podca",college_academics_and_admissions,,,,,
21597,Will mentioning that I'm considering a PhD to start a company hurt my chances?,college_academics_and_admissions,,,,,
4801,"How to deal with a busy research partner? - I'm working on a research, and I have a partner. We both should be working on the same tasks, but he's very busy, as he has teaching load an",college_academics_and_admissions,,,,,
6988,Refuted papers: do they belong in a literature review?,college_academics_and_admissions,,,,,
24587,Can I ask for a manuscript status after I submitted a revised version?,college_academics_and_admissions,,,,,
13480,When are reference letters requested during applications for a professorship (W1/W2/W3) in Germany?,college_academics_and_admissions,,,,,
3340,Is it acceptable for a referee to reject a paper for superficial reasons?,college_academics_and_admissions,,,,,
2007,Should I put details in the scope and limitations if it is already mentioned in the objectives?,college_academics_and_admissions,,,,,
32455,Citing into the future on ArXiv – good or bad idea?,college_academics_and_admissions,,,,,
1678,How are PhDs from foreign universities percieved in the US?,college_academics_and_admissions,,,,,
8797,"Is it worth posting reproducibility studies - As an undergraduate interested in Academia, is it worth posting your reproducibility study of a paper on arXiv and linking to it on Google s",college_academics_and_admissions,,,,,
34326,Transitioning from experimental to theoretical research after masters,college_academics_and_admissions,,,,,
30071,"I sent an email asking for a letter of request almost a week ago and have not received a response, thoughts on how to proceed during COVID?",college_academics_and_admissions,,,,,
31329,Is it acceptable to require a post-doc to teach a course?,college_academics_and_admissions,,,,,
5717,Advisor not letting me publish - I am a final year Ph.D. student and will graduate soon. My advisor is still asking me to run problems instead of publishing any paper on the,college_academics_and_admissions,,,,,
14254,Do researchers at schools that publish good journals get priority in publishing in those journals?,college_academics_and_admissions,,,,,
3133,Include Disability in Statement of Purpose - Should my disability be included in my Statement of Purpose?  Background:  I've recently received my masters degree in mathematics and I'm l,college_academics_and_admissions,,,,,
22969,How should I behave when my undergraduate research marks reduce without any reason in the evaluation process?,college_academics_and_admissions,,,,,
30466,What is common in most PhD application procedures in the UK?,college_academics_and_admissions,,,,,
12021,Does a PhD by monograph make you ineligible to be a lecturer at a university?,college_academics_and_admissions,,,,,
17572,"Best-practice models for ""research"" code? - I have been a professional software developer for a number of years, I'm also an academic researcher - and my research has involved lots of",college_academics_and_admissions,,,,,
19476,Is it possible for me to seek a Ph.D. position in the future?,college_academics_and_admissions,,,,,
29144,How to cite an entire section I rephrased from a book using APA style?,college_academics_and_admissions,,,,,
16067,How to make a presentation that includes math symbols?,college_academics_and_admissions,,,,,
5721,Should I finish my undergrad in 3 years (this year) or 4 years? Which option is better for graduate school application?,college_academics_and_admissions,,,,,
5393,"Knowing that most students submit assignments right around the deadline, is it advisable not to set deadline that is very late at night?",college_academics_and_admissions,,,,,
15762,Reviewing: potential conflict from knowledge of other researcher's activities,college_academics_and_admissions,,,,,
29296,Would it look bad if I don't have a letter of recommendation from my advisor (out of personal choice)?,college_academics_and_admissions,,,,,
25671,Will retracting a paper from biorxiv hurt our future publication chances,college_academics_and_admissions,,,,,
33154,What is the fate of an accepted paper in Springer conference but not being presented?,college_academics_and_admissions,,,,,
26710,Resource for journal acceptance rates - Does anyone know of a resource or study that compiles statistics about paper acceptance rates in various journals?  I am more interested in,college_academics_and_admissions,,,,,
29099,"Awarding Habilitation to senior researchers? - For some positions and activities, a Habilitation is required in countries like France and Germany.  My crude understanding is that in Germa",college_academics_and_admissions,,,,,
49,"Discovering an error after publishing? - My paper was published 6 months ago. A few days ago, while reading it I discovered that one of the equations had the wrong power: instead of",college_academics_and_admissions,,,,,
32280,"impending deadline for tenure-track offer, with other applications in progress",college_academics_and_admissions,,,,,
33562,What are the things one should consider when invited to contribute a book chapter?,college_academics_and_admissions,,,,,
13859,Can I join two different research labs as a Ph.D. student?,college_academics_and_admissions,,,,,
11956,What is the duration between a conference and its online proceedings?,college_academics_and_admissions,,,,,
7411,Should someone who wants tenure (or a research position) have hobbies totally unrelated to their work?,college_academics_and_admissions,,,,,
32624,Google Scholar: Where/How to send Emails to make corrections to them?,college_academics_and_admissions,,,,,
29459,Moving between universities for PhD studies - I'm studying for an MSc in Theoretical Physics. I did my undergrad studies at university A. I then moved to another country to do my Masters,college_academics_and_admissions,,,,,
4419,"Is it possible to get a PhD in physics in 3 years? If not, why?",college_academics_and_admissions,,,,,
109,How do I ask for an extension to revise a manuscript submitted to an Elsevier journal?,college_academics_and_admissions,,,,,
4039,Is it common for a published paper to have some small mistakes?,college_academics_and_admissions,,,,,
15866,How can I enter name as author(even after work)in a govt level research without affiliation with an institution?,college_academics_and_admissions,,,,,
11929,Can I accept two offers from universities and decide later on,college_academics_and_admissions,,,,,
17165,"What is ""shared governance"" and how does it work in practice in academia?",college_academics_and_admissions,,,,,
16633,"Advertising one's publication - After posting a preprint on arXiv, or after an accepted paper appears online, how to bring other's attention to it?  (Unless one is already",college_academics_and_admissions,,,,,
27972,Should one mention the prestige of the target university/advisor as motivation in a statement of purpose?,college_academics_and_admissions,,,,,
27014,Updating an application for a faculty position,college_academics_and_admissions,,,,,
20517,What is the most effective way to negotiate for more time while waiting for other offers?,college_academics_and_admissions,,,,,
18195,Technical editor changed author order of the paper,college_academics_and_admissions,,,,,
31408,Asking A Colleague for a Letter of Recommendation,college_academics_and_admissions,,,,,
5791,Is it advisable to mention rejected publications in resume?,college_academics_and_admissions,,,,,
15750,A question in the future research section - is it considered appropriate to write a paper on it?,college_academics_and_admissions,,,,,
11158,"Submitting paper when leaving academia? - Is it a good idea to submit a paper when you are about to leave academia, say in the next year?   In my field (Mathematics), the review prog",college_academics_and_admissions,,,,,
27465,"How to label figures in response letter, so as to distinguish between figures in the letter and figures in the manuscript?",college_academics_and_admissions,,,,,
8014,"What did Israel Gelfand mean by “You have to be fast only to catch fleas,” in the context of mathematical research?",college_academics_and_admissions,,,,,
31763,"What is the difference between dual degree, 2 Bachelors and double major?",college_academics_and_admissions,,,,,
5157,Releasing all lecture materials at once vs. releasing materials lecture by lecture,college_academics_and_admissions,,,,,
31112,Would it be a waste of time to apply to a lecturer position in my school at a different department after PhD?,college_academics_and_admissions,,,,,
17755,Applying for Masters Program at University I work at as a Developer,college_academics_and_admissions,,,,,
29925,Uni group project being used by companies for profit,college_academics_and_admissions,,,,,
15839,will lack of experience make it impossible to change my subject of study?,college_academics_and_admissions,,,,,
31287,"Fun experiment on memory: for data of one subject (myself), is there a name for it?",college_academics_and_admissions,,,,,
2857,Asking for a letter of recommendation after only some days of collaboration,college_academics_and_admissions,,,,,
30629,"Online courses notes taking - Friend of mine told me that MOOC platforms recommend not to take notes for better learning experience, that people remember material better",college_academics_and_admissions,,,,,
16799,One of my profs did his PhD at the University I want to apply for my math PhD. Should I get a recommendation from him?,college_academics_and_admissions,,,,,
12705,Pros and cons of informing students about the outcome of their course’s evaluation,college_academics_and_admissions,,,,,
1040,Is it harder for academics to make fundamental discoveries than in the past?,college_academics_and_admissions,,,,,
1250,Etiquette/social norms for a grad student toward a faculty going on sabbatical,college_academics_and_admissions,,,,,
597,Research Interest in physics (Transferring would be good idea?),college_academics_and_admissions,,,,,
8972,Is it reasonable to leave a PhD if your supervisor leaves the university?,college_academics_and_admissions,,,,,
9976,How should a non-native English presenter respond to a question they did not understand?,college_academics_and_admissions,,,,,
11279,Which is better to stay in shared house or university accommodation?,college_academics_and_admissions,,,,,
18902,"Using copyrighted images for research, not publication",college_academics_and_admissions,,,,,
